filghtId,price
278384,45883
206841,54898
273901,73903
214643,50297
240838,60365
265977,50271
248297,52586
272106,49207
244532,49613
278883,60555
211635,59033
295382,60260
232637,54608
296313,54481
286647,41314
276915,54115
297609,55377
207246,41281
254226,60508
290095,57920
253369,62188
241834,49613
275169,47586
267483,52287
223125,53512
278525,45883
296114,71920
296080,96224
265905,50271
215133,42457
254266,51817
221511,37668
285090,51819
214622,42457
237410,62045
233909,66928
224968,60232
287843,57920
274039,66063
266436,64831
257463,37985
274638,55502
242702,49613
297178,57057
208217,39859
250139,54684
257684,56588
213113,49177
264227,56991
250786,54684
258308,37985
218538,59929
224024,57992
214676,64969
258752,37985
279460,53835
224600,45672
278608,58315
215444,32859
298519,41064
244551,61933
276700,51875
212984,57017
230664,69168
263055,53743
285646,51595
281987,56702
213284,48169
257970,61212
296693,54896
261714,66063
220344,53937
279911,45883
279611,64890
262518,66063
257064,61212
255031,60508
260336,43865
217314,57405
254563,60508
228400,69101
241758,49613
262311,28510
237294,49725
241769,57453
272258,49207
230428,54608
225483,34460
273510,55983
280441,74594
299642,66723
250899,69244
246975,32923
237877,57565
285795,41314
252381,54684
225040,52044
257369,56588
291900,49553
259988,44280
240850,45805
234800,69997
246378,54841
288755,27792
282041,38043
263767,48079
211187,59033
271037,52063
218578,27976
229256,60589
217591,65529
233562,66928
245354,32923
219518,39321
226275,59021
212712,54777
219836,24056
278760,66267
218646,27976
211527,58876
214137,52522
246345,42521
231801,66928
299669,51457
221797,51697
277605,45883
225490,36700
155742,6132
247983,50361
207973,28872
222929,52392
230873,54608
240999,45805
224829,60232
262105,53743
253513,70588
211461,37944
260595,44280
296869,54481
281346,56702
263582,66063
252686,35586
214772,32859
226151,51372
273576,56879
221275,53937
216803,29656
271236,63935
212297,54777
253362,60508
266239,31982
254896,60508
241329,60365
241830,49613
222645,45257
256652,56588
238826,60365
267930,52287
218363,27976
233845,69168
277407,17738
216273,57405
268931,52287
264610,58111
222435,45257
240639,45693
245660,54841
223932,45257
227507,50957
247331,42521
264156,62591
212437,42457
239020,53645
252645,67004
207134,41281
252090,54684
222110,45257
217498,47545
265556,59254
297735,54896
229863,53152
223282,27864
237694,36980
222697,27864
268440,60978
207777,39859
230028,57140
252064,74844
284705,48851
256592,56588
217189,65529
249169,54684
207450,40447
248827,54684
297306,55377
266736,31982
238505,53645
212339,37594
258925,63163
242983,23484
296714,55377
298270,39432
259456,44280
218511,27976
296059,55377
275995,39555
298173,44939
286486,39682
281030,38099
209521,22152
293901,60260
246887,62793
233086,54608
280242,60555
298006,55377
270043,52287
298529,51457
287040,79349
259662,44280
276770,54115
227577,36565
215704,42457
232149,66928
277273,68474
283452,51819
296685,54896
232207,54608
262787,53743
222229,27864
256038,57596
291019,23424
256877,56476
277042,24234
285002,51707
290039,57920
221965,68184
234050,62448
208354,53164
277539,45883
271051,20356
209886,41281
231663,54608
256906,56588
209312,34472
209454,41113
207106,34472
8339,2410
237772,31436
282730,44546
280142,38356
246637,32923
261697,53743
281783,56590
251553,54684
272223,52175
232444,20684
213913,57017
275965,47586
250932,54684
291928,63979
245304,50361
240091,60365
250539,67004
280993,56702
246224,54841
217584,57405
221211,53937
262069,66063
229993,59189
228054,53152
223230,45257
216204,57405
224698,65832
212890,54777
298188,63441
284971,36660
247071,42521
283488,48851
255401,51817
266523,37526
279667,58315
214062,54777
257271,37985
269447,60978
240424,45693
269555,60978
287627,31721
295688,52475
290427,74305
249372,67004
269132,60978
259858,60396
294796,60260
208403,29992
219124,38470
296515,55377
284645,58394
256146,56588
297294,55377
260676,60396
257394,37432
271046,67497
290395,97702
271631,76670
221940,48718
298677,41064
286503,51707
232904,54608
277088,54115
295751,60260
282653,38099
242075,64173
230435,54608
298702,71901
281186,56590
287166,51707
264903,50271
282238,56590
242671,61933
294134,44144
221632,24056
221331,24056
221388,61889
263372,28510
286413,51595
262795,57939
260636,60396
237801,57565
240644,45693
259563,44280
223473,27864
209041,53164
244478,57565
258934,37985
264179,86335
259196,66778
248602,50361
280807,38099
254268,51817
236563,64285
274215,55983
225041,53220
267410,25470
294786,44144
225566,80458
231451,69168
238492,45693
269706,60978
246136,54841
292851,61649
291073,69713
281005,56590
267778,78870
212329,32859
282912,38043
252217,67004
236889,62045
274315,55087
238135,45693
214257,32859
255009,51817
292819,49553
299299,51345
271642,49207
238969,60365
270728,52175
230347,54608
210922,42777
260513,44280
233982,66928
276483,44583
242347,49613
288070,57920
290604,61873
211691,41281
225976,22140
245671,57081
242735,61933
265403,50271
244520,49613
264139,50271
225574,22140
264317,62591
251469,54684
246480,32923
261840,68303
222770,27864
230726,66928
270845,52063
213793,49401
216345,59929
241851,64173
227792,36565
267114,59108
214798,49177
239017,50868
299235,51457
207669,41281
263891,53743
263071,61583
169925,4183
245684,32923
298841,51457
295625,44144
297508,54896
207080,60601
249928,69244
243182,64173
243533,57453
272875,55983
231098,70400
216546,53209
265521,31982
220252,39321
237330,64285
214039,42457
224404,45672
295292,60260
251048,54684
280571,38099
226970,47844
237183,31436
221091,53937
285217,51707
267085,31982
233299,66928
270618,49151
276596,47586
247786,42521
258961,56588
297020,55377
233119,66928
255352,60508
269912,52287
246613,54841
225659,59021
210697,47217
298478,44939
209885,41281
287903,57920
269662,52287
274722,55502
259873,44280
216288,67769
225715,41101
241378,58125
226708,32634
279064,58315
281926,56702
220142,39321
211338,36577
228124,41269
271881,58750
286016,51707
284108,51707
245213,42521
240998,37432
294972,60260
248171,57081
237829,64285
230888,54608
294912,60260
289773,65872
222544,60232
260057,60396
291614,80566
247568,45435
230930,77120
251272,74844
254415,51817
269587,71058
253558,60508
243362,49613
258499,37985
286103,41314
260994,59106
248503,42521
294630,44144
293446,64292
250602,54684
268711,78898
268320,60978
282976,56702
289998,60160
265394,50271
285958,39682
298613,51457
296771,84464
296598,54896
255386,36763
209878,36712
216124,53209
259704,60396
247800,42521
232573,62448
227847,53152
215477,54777
262920,84756
293842,60260
269175,52287
244365,23898
232644,54608
238480,45805
286499,41314
249347,54684
261058,60396
261195,44280
270799,53082
233442,54608
210393,53164
261876,53743
211140,41281
279239,45995
295862,60260
262080,92193
280284,52715
260137,44280
264658,50271
269754,60978
260738,60396
268420,52287
215699,42457
254394,51817
283663,39948
230894,62448
221442,59537
248750,59265
277450,68507
209493,53164
213125,54777
255948,60508
213060,57017
239521,45693
277956,58315
239575,74892
228504,59021
292581,61873
240301,60365
211519,53164
278670,60410
300090,51457
277144,24234
259466,44280
273860,55502
222500,27864
270320,70106
257375,56476
274234,55983
237906,64285
257547,43697
219557,59649
297326,54896
228714,53152
247449,61546
287720,47585
289176,53440
224265,45257
215527,42457
251909,39623
266694,50271
236521,49725
248320,57081
228582,51372
250636,69244
270593,52063
243534,57453
259807,60396
52057,2339
268389,60978
287272,51595
263144,69535
216033,31528
270675,52175
250927,35586
290659,61873
262843,53743
256807,64025
297098,54896
272436,52063
215072,54777
262845,53743
229038,63053
291373,49553
298236,41064
260471,60396
212083,60601
224939,45672
281837,70714
272731,55983
232853,66928
259621,44280
219679,24056
296709,55377
265426,64831
244448,49613
275009,51875
223271,65944
254844,60508
211443,31462
284425,58394
288160,73376
216055,53209
235870,51405
214294,50297
285317,52715
281834,56590
279417,66155
232790,77120
225265,22140
237719,49725
207744,22152
241817,49613
255456,51817
214381,50297
225575,29980
232195,54608
241936,64457
246617,54841
239114,60365
213037,50297
273202,55983
230257,54608
280591,56702
223311,57992
215472,50297
218038,42212
298103,55274
296291,55377
263821,43910
210532,22152
212134,54777
246901,32923
208897,41113
260825,44280
237094,73581
242828,72125
263534,84756
285546,51707
249286,62524
269149,71058
274756,30808
207133,41281
275005,47586
221235,39321
284148,51707
276268,39499
207881,37417
259549,60396
273981,55983
250564,20760
217132,73369
237015,36980
263677,57939
266304,74911
281227,56702
296208,57057
257800,37929
297323,54896
285650,51595
236337,82317
296079,86144
219075,53209
223496,45672
282607,38099
262640,84756
263422,28510
299874,51457
281553,78554
220710,39377
258895,56588
284197,51819
220065,67153
210140,47441
242272,49613
250238,54684
261347,54863
235387,64285
236857,49725
283189,52715
213807,54777
232862,69168
253537,51817
288780,57920
221891,31793
237056,57565
275969,51875
247678,57081
274065,55983
281880,56590
235948,49725
246440,50361
257558,56588
274174,82751
291066,63979
243800,49613
274369,55502
226384,60589
236202,49725
217625,27976
256910,56588
259327,44280
263885,53743
224228,60232
299710,41064
263260,28510
240759,66077
247833,54841
212366,52522
231080,66928
294780,44144
255397,51817
215115,37594
213710,54777
249285,61404
245604,32923
235335,45230
238231,68317
216312,27976
242441,61933
243560,64173
245799,54841
282726,38043
215803,50297
248803,99451
245404,54841
268018,60978
237419,64285
210525,60713
254114,60508
229668,53152
288693,27792
227076,44013
251116,54684
226266,53152
287892,53126
290728,57393
289662,60865
267538,52287
238109,63949
237910,64285
230331,48213
242607,70881
288517,27792
281997,56702
255651,31292
242990,49613
278988,52715
247766,32923
259612,44280
170212,6461
276183,54115
220777,44405
235893,64285
207419,22152
284203,51707
225268,30092
255077,51817
278728,51058
226002,36700
266461,50271
244898,69289
285109,52715
230746,74880
297542,54481
271627,68830
244798,49613
267373,32190
261677,28510
220788,47329
218840,73369
287636,50822
255265,51817
298628,41064
211851,59033
282333,56702
236180,49725
224330,45257
256244,64025
261272,60396
218979,73481
214345,35490
241052,60365
217597,65529
298540,58032
64010,5949
266759,50271
262031,28510
288426,53552
227624,51372
278492,67130
217079,29656
273360,55502
287989,27792
223306,52392
220422,39321
230144,88404
251982,74844
268830,60978
237564,57565
276296,59827
211960,53164
270170,60978
265205,59254
269687,60978
216260,47545
238693,45805
283844,58394
252870,64137
275738,39499
208462,51384
285218,53499
232808,54608
258492,12000
243941,49613
228833,22140
219332,70513
274573,55983
296805,55377
288389,60160
255479,60508
275836,37846
218663,53209
207746,22152
282859,56702
278955,66155
274924,24234
273041,55502
274191,55502
211086,59033
281420,56590
279731,53835
265534,50271
245532,42521
294034,44144
273595,55983
219880,53937
246451,54841
244396,51117
292220,49553
257851,37985
262797,61583
248834,54684
231271,69168
247594,57081
210142,49896
262351,66063
276774,24234
282643,56590
269667,52287
208283,70793
246373,54841
214803,49177
282207,41974
247893,42521
281333,38099
229441,51372
265805,74273
286060,51707
294927,60260
293296,90960
272951,55502
215010,57017
211324,28872
288569,68112
229630,41101
253784,72268
218666,53209
255306,60508
252965,62188
268206,63609
207600,53164
290284,60160
271707,52175
280010,68362
293214,51057
211567,36712
297753,55377
259383,44280
239366,45693
228382,53152
295905,60260
299600,79099
213052,54889
295300,44144
209705,53164
262563,53743
279753,66155
238518,58125
250694,54684
289759,57920
297853,57057
208768,36712
274449,55087
288527,45185
265311,43711
298739,51345
269275,71058
299314,41064
230441,54608
220521,24056
295238,60260
293482,50449
211672,35532
288077,57920
232639,54608
257382,56476
221464,39321
299583,51457
239553,58125
285605,51595
288976,27792
264322,70431
248040,42521
265601,50271
248151,54841
219844,39377
206697,76768
297191,54896
264711,64943
275865,51875
299880,51345
219635,39321
211583,41281
249030,67004
284937,51819
211087,59033
249636,62121
292114,56273
293191,69825
283829,51707
230471,69168
274774,49063
244527,49613
294599,60260
243935,49613
222651,45672
217271,73369
242539,74365
289080,57920
232256,77120
218362,27976
219533,46097
267833,71058
214752,57017
212079,56121
271301,49151
280170,58315
212592,42457
207827,53164
260554,44280
274098,55502
215059,49177
208370,53164
266257,50271
209279,59033
265285,62591
283063,58404
244483,61933
269323,60978
226628,39847
255715,51817
258455,56588
281408,56702
227545,60589
236686,49725
258185,37985
240923,45805
241422,45805
254929,51817
280831,56702
225749,53152
269493,60978
297238,54896
275178,51875
267275,31982
282293,63277
207945,58876
258068,56588
232414,66928
265108,50271
228152,51372
256243,56476
300138,51457
299466,41064
284076,48851
208608,59033
290197,45600
230416,48213
292734,64113
266502,62591
275932,24234
238574,53757
260247,44280
246618,57081
256972,56588
247930,57081
249653,69244
290664,64113
269220,52287
216287,67769
243214,49613
253270,51817
291267,61649
207461,41281
213434,35490
243929,23898
216841,65529
271041,55739
244967,35554
287434,69515
291117,51057
214879,49177
295353,44144
233143,77120
252123,61404
279047,45883
275596,47395
236461,57565
264046,70655
228540,36565
299637,51345
221028,53937
247282,57081
220610,47408
255198,51817
228034,47205
294686,44144
279683,66267
219663,51697
211080,59033
272654,61032
294604,60260
219483,51697
287266,51707
255209,60508
