filghtId,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,duration,days_left
238758,Vistara,UK-970,Mumbai,Morning,one,Night,Hyderabad,14.17,12
258356,Air_India,AI-804,Bangalore,Early_Morning,one,Night,Hyderabad,17.42,39
224835,Vistara,UK-977,Delhi,Evening,one,Evening,Chennai,25.0,47
283970,Vistara,UK-830,Hyderabad,Morning,one,Night,Kolkata,12.42,23
226490,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,2.25,17
242060,Vistara,UK-958,Mumbai,Afternoon,one,Night,Chennai,7.83,10
247035,Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,14.67,29
251152,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,12.08,30
288045,Vistara,UK-832,Chennai,Early_Morning,zero,Morning,Delhi,2.83,10
235025,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Kolkata,13.08,13
280398,Air_India,AI-698,Hyderabad,Night,one,Morning,Bangalore,12.92,4
245245,Vistara,UK-850,Bangalore,Evening,one,Morning,Delhi,13.75,7
220682,Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,15.17,29
230659,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Bangalore,11.33,9
210554,Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,4.42,37
254025,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Kolkata,14.75,20
254284,Vistara,UK-818,Bangalore,Evening,one,Morning,Kolkata,12.92,24
213309,Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,8.92,18
274679,Vistara,UK-772,Kolkata,Morning,one,Night,Chennai,12.67,48
234994,Vistara,UK-775,Mumbai,Afternoon,zero,Evening,Kolkata,2.83,13
297590,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Kolkata,9.83,39
286059,Vistara,UK-874,Hyderabad,Morning,one,Morning,Chennai,27.33,18
290307,Vistara,UK-822,Chennai,Morning,one,Afternoon,Delhi,4.75,49
297899,Air_India,AI-672,Chennai,Afternoon,one,Night,Kolkata,8.33,46
283534,Air_India,AI-515,Hyderabad,Morning,one,Early_Morning,Kolkata,19.67,14
251672,Air_India,AI-808,Bangalore,Night,one,Evening,Mumbai,21.0,36
243519,Air_India,AI-867,Mumbai,Night,one,Afternoon,Chennai,15.17,30
215413,Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,13.08,43
216032,Air_India,AI-473,Delhi,Evening,one,Afternoon,Kolkata,17.83,5
245267,Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,11.17,7
267815,Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Bangalore,9.25,10
299203,Air_India,AI-538,Chennai,Night,one,Morning,Hyderabad,14.17,29
255785,Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,11.42,47
244083,Air_India,AI-687,Mumbai,Afternoon,one,Night,Chennai,7.58,38
287684,Air_India,AI-766,Chennai,Morning,one,Evening,Delhi,9.75,3
248923,Vistara,UK-816,Bangalore,Morning,one,Evening,Mumbai,6.17,5
225601,Air_India,AI-669,Mumbai,Morning,one,Evening,Delhi,28.25,8
276411,Vistara,UK-830,Hyderabad,Morning,zero,Afternoon,Delhi,2.33,34
244066,Vistara,UK-940,Mumbai,Evening,one,Morning,Chennai,14.17,37
275068,Vistara,UK-874,Hyderabad,Morning,one,Late_Night,Delhi,15.67,8
262107,Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,15.92,16
299156,Vistara,UK-834,Chennai,Evening,one,Afternoon,Hyderabad,19.42,28
212642,Vistara,UK-985,Delhi,Evening,one,Early_Morning,Bangalore,12.0,10
236290,Air_India,AI-660,Mumbai,Evening,one,Evening,Kolkata,25.17,28
238041,Air_India,AI-809,Mumbai,Morning,one,Morning,Hyderabad,23.92,2
254690,Vistara,UK-820,Bangalore,Evening,one,Morning,Kolkata,15.75,30
207873,Air_India,AI-479,Delhi,Night,one,Afternoon,Mumbai,16.5,13
243843,Vistara,UK-877,Mumbai,Morning,two_or_more,Night,Chennai,9.5,34
297721,Air_India,AI-538,Chennai,Night,one,Morning,Kolkata,12.67,41
277363,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Mumbai,15.08,4
249604,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,15.83,13
283432,Vistara,UK-876,Hyderabad,Night,one,Evening,Kolkata,22.33,11
270129,Vistara,UK-708,Kolkata,Night,one,Evening,Bangalore,22.5,47
220995,Air_India,AI-560,Delhi,Morning,zero,Morning,Hyderabad,2.33,35
264608,Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,19.25,11
295875,Air_India,AI-539,Chennai,Evening,one,Morning,Bangalore,17.42,48
281981,Air_India,AI-698,Hyderabad,Night,one,Morning,Bangalore,12.92,32
213302,Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,10.58,18
216332,Vistara,UK-953,Delhi,Night,one,Evening,Kolkata,20.17,9
280516,Vistara,UK-874,Hyderabad,Morning,one,Morning,Bangalore,24.33,7
266197,Air_India,AI-770,Kolkata,Night,one,Evening,Mumbai,21.5,33
236607,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Kolkata,12.17,32
262436,Air_India,AI-732,Kolkata,Afternoon,one,Night,Delhi,7.92,22
259110,Vistara,UK-864,Bangalore,Evening,one,Evening,Chennai,24.92,5
245348,Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,16.0,8
243351,Vistara,UK-827,Mumbai,Night,zero,Night,Chennai,2.08,28
261230,Air_India,AI-505,Bangalore,Morning,one,Afternoon,Chennai,26.25,48
269781,Vistara,UK-772,Kolkata,Morning,one,Evening,Bangalore,7.33,42
225343,Air_India,AI-774,Mumbai,Night,one,Night,Delhi,24.0,5
266158,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,30.25,32
246328,Vistara,UK-816,Bangalore,Morning,zero,Afternoon,Delhi,2.67,21
289553,Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,9.08,35
238955,Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,9.5,15
46453,GO_FIRST,G8-382,Mumbai,Afternoon,one,Night,Delhi,5.0,19
226743,Air_India,AI-619,Mumbai,Night,one,Night,Delhi,26.75,19
215602,Vistara,UK-807,Delhi,Night,zero,Night,Bangalore,2.67,46
216912,Vistara,UK-993,Delhi,Afternoon,one,Evening,Kolkata,28.0,17
275703,Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,5.58,20
287196,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Chennai,10.17,41
259423,Vistara,UK-866,Bangalore,Night,one,Evening,Chennai,22.25,14
276546,Vistara,UK-878,Hyderabad,Afternoon,one,Late_Night,Delhi,11.25,36
223312,Vistara,UK-995,Delhi,Morning,one,Night,Chennai,12.75,24
291110,Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,17.17,14
243603,Vistara,UK-986,Mumbai,Night,one,Evening,Chennai,17.58,31
211971,Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,14.08,49
256033,Vistara,UK-802,Bangalore,Evening,one,Evening,Hyderabad,22.17,3
215975,Air_India,AI-767,Delhi,Afternoon,zero,Afternoon,Kolkata,2.33,4
69870,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Kolkata,5.67,47
292342,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,9.5,32
224651,Air_India,AI-805,Delhi,Evening,one,Early_Morning,Chennai,11.25,45
230640,Air_India,AI-611,Mumbai,Morning,one,Afternoon,Bangalore,25.67,9
231295,Vistara,UK-857,Mumbai,Night,zero,Night,Bangalore,1.83,17
295093,Vistara,UK-822,Chennai,Morning,one,Night,Bangalore,11.17,34
287877,Air_India,AI-569,Chennai,Early_Morning,one,Night,Delhi,14.08,7
279776,Air_India,AI-840,Hyderabad,Night,one,Morning,Mumbai,13.33,41
218829,Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,22.0,45
287596,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,9.33,49
270835,Air_India,AI-768,Kolkata,Afternoon,one,Night,Hyderabad,8.08,14
243982,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Chennai,8.83,36
257028,Vistara,UK-864,Bangalore,Evening,one,Night,Hyderabad,25.92,19
269935,Vistara,UK-738,Kolkata,Evening,one,Evening,Bangalore,22.33,44
267920,Vistara,UK-772,Kolkata,Morning,one,Morning,Bangalore,22.42,12
247796,Air_India,AI-640,Bangalore,Early_Morning,one,Afternoon,Delhi,5.5,39
283192,Vistara,UK-876,Hyderabad,Night,one,Morning,Kolkata,12.08,6
297937,Air_India,AI-766,Chennai,Morning,zero,Afternoon,Kolkata,2.58,47
263315,Vistara,UK-720,Kolkata,Early_Morning,zero,Morning,Delhi,2.42,38
276175,Vistara,UK-874,Hyderabad,Morning,one,Evening,Delhi,8.42,29
253377,Vistara,UK-820,Bangalore,Evening,one,Evening,Kolkata,24.25,10
266931,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,14.83,43
235649,Vistara,UK-950,Mumbai,Night,one,Morning,Kolkata,10.67,20
221329,Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,12.0,40
293716,Air_India,AI-672,Chennai,Afternoon,one,Afternoon,Bangalore,23.42,8
285045,Air_India,AI-559,Hyderabad,Early_Morning,one,Afternoon,Kolkata,8.0,43
207974,Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,2.33,14
247909,Vistara,UK-854,Bangalore,Evening,one,Night,Delhi,4.58,40
258809,Vistara,UK-866,Bangalore,Night,one,Early_Morning,Hyderabad,10.17,47
296250,Air_India,AI-440,Chennai,Early_Morning,one,Morning,Kolkata,26.83,9
264056,Air_India,AI-526,Kolkata,Evening,one,Night,Mumbai,4.92,4
228013,Vistara,UK-877,Mumbai,Morning,one,Night,Delhi,12.08,31
250142,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,15.83,19
278333,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Mumbai,14.08,19
298003,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Kolkata,13.0,48
244288,Vistara,UK-851,Mumbai,Early_Morning,two_or_more,Evening,Chennai,9.33,40
273113,Air_India,AI-402,Kolkata,Morning,one,Evening,Chennai,8.58,13
286307,Air_India,AI-541,Hyderabad,Evening,one,Night,Chennai,7.33,23
250450,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,15.83,22
208489,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,12.67,18
287349,Vistara,UK-874,Hyderabad,Morning,one,Night,Chennai,14.58,44
225993,Vistara,UK-960,Mumbai,Morning,zero,Afternoon,Delhi,2.17,12
215914,Air_India,AI-473,Delhi,Evening,one,Afternoon,Kolkata,17.83,3
277171,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,11.0,48
253665,Vistara,UK-850,Bangalore,Evening,one,Morning,Kolkata,13.75,15
269117,Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,16.08,31
251794,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,13.08,37
272432,Vistara,UK-706,Kolkata,Morning,one,Afternoon,Hyderabad,26.33,46
243911,Vistara,UK-970,Mumbai,Morning,one,Night,Chennai,11.5,35
233361,Air_India,AI-635,Mumbai,Early_Morning,one,Late_Night,Bangalore,17.08,40
262021,Vistara,UK-772,Kolkata,Morning,one,Evening,Delhi,9.33,14
229690,Air_India,AI-888,Mumbai,Evening,zero,Night,Delhi,2.25,47
231764,Air_India,AI-809,Mumbai,Morning,one,Late_Night,Bangalore,14.17,22
253439,Vistara,UK-812,Bangalore,Morning,one,Evening,Kolkata,9.83,11
232268,Vistara,UK-841,Mumbai,Morning,one,Afternoon,Bangalore,4.58,28
224733,Vistara,UK-951,Delhi,Afternoon,one,Night,Chennai,8.75,46
278208,Vistara,UK-860,Hyderabad,Early_Morning,one,Afternoon,Mumbai,5.75,17
219592,Vistara,UK-981,Delhi,Night,one,Night,Hyderabad,23.08,10
272369,Vistara,UK-706,Kolkata,Morning,one,Night,Hyderabad,12.67,45
245269,Vistara,UK-814,Bangalore,Night,zero,Night,Delhi,2.58,8
262403,Air_India,AI-747,Kolkata,Night,one,Night,Delhi,21.33,21
263481,Vistara,UK-720,Kolkata,Early_Morning,zero,Morning,Delhi,2.42,41
275664,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,16.5,19
216016,Vistara,UK-933,Delhi,Afternoon,one,Evening,Kolkata,28.42,4
269852,Vistara,UK-776,Kolkata,Evening,one,Morning,Bangalore,15.25,43
222461,Vistara,UK-945,Delhi,Morning,one,Night,Chennai,11.42,11
260335,Air_India,AI-610,Bangalore,Evening,one,Early_Morning,Chennai,12.17,32
207377,Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,9.08,8
262156,Air_India,AI-765,Kolkata,Night,one,Afternoon,Delhi,16.25,17
291860,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,10.83,25
261615,Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,14.42,7
213202,Vistara,UK-941,Delhi,Evening,one,Morning,Bangalore,18.0,17
252944,Vistara,UK-820,Bangalore,Evening,one,Evening,Kolkata,24.25,4
236886,Air_India,AI-633,Mumbai,Early_Morning,two_or_more,Evening,Kolkata,13.42,36
278945,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,6.67,28
221076,Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,19.5,36
291971,Air_India,AI-538,Chennai,Night,one,Afternoon,Mumbai,16.5,27
264163,Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,10.83,5
295492,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Bangalore,10.08,41
261970,Vistara,UK-708,Kolkata,Night,zero,Night,Delhi,2.33,14
224136,Air_India,AI-887,Delhi,Early_Morning,one,Early_Morning,Chennai,24.33,37
242318,Vistara,UK-873,Mumbai,Early_Morning,two_or_more,Evening,Chennai,10.0,13
285416,Vistara,UK-876,Hyderabad,Night,one,Evening,Chennai,22.33,3
234260,Air_India,AI-806,Mumbai,Early_Morning,one,Afternoon,Kolkata,6.5,3
258400,Vistara,UK-818,Bangalore,Evening,one,Afternoon,Hyderabad,16.92,40
276578,Air_India,AI-616,Hyderabad,Morning,one,Night,Delhi,12.0,37
220713,Air_India,AI-865,Delhi,Morning,one,Night,Hyderabad,10.92,30
229357,Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,16.0,43
292895,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,13.83,41
292276,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,9.5,31
269182,Vistara,UK-706,Kolkata,Morning,one,Night,Bangalore,10.17,32
247742,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,10.25,38
270932,Air_India,AI-770,Kolkata,Night,one,Morning,Hyderabad,15.42,16
288886,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,12.75,24
269342,Vistara,UK-778,Kolkata,Afternoon,one,Morning,Bangalore,17.33,34
216779,Vistara,UK-955,Delhi,Evening,one,Morning,Kolkata,15.92,15
282423,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Bangalore,4.83,40
264376,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,14.25,8
280561,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Bangalore,8.0,8
235569,Vistara,UK-944,Mumbai,Afternoon,one,Morning,Kolkata,18.92,19
262116,Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,15.0,16
230101,Air_India,AI-867,Mumbai,Night,one,Morning,Bangalore,11.42,3
222286,Vistara,UK-673,Delhi,Afternoon,two_or_more,Night,Chennai,9.75,8
278875,Vistara,UK-890,Hyderabad,Evening,one,Early_Morning,Mumbai,14.25,27
287655,Vistara,UK-824,Chennai,Night,one,Afternoon,Delhi,18.0,2
216277,Air_India,AI-887,Delhi,Early_Morning,one,Night,Kolkata,16.67,8
253858,Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,10.42,18
217373,Air_India,AI-665,Delhi,Early_Morning,one,Night,Kolkata,15.67,24
248282,Air_India,AI-610,Bangalore,Evening,one,Afternoon,Delhi,17.08,45
258511,Vistara,UK-854,Bangalore,Evening,one,Night,Hyderabad,26.5,42
238095,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Hyderabad,16.5,3
290970,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,11.83,12
248423,Air_India,AI-564,Bangalore,Morning,one,Evening,Delhi,8.0,47
222915,Air_India,AI-887,Delhi,Early_Morning,one,Early_Morning,Chennai,24.33,18
288942,Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,10.0,25
213632,Vistara,UK-993,Delhi,Afternoon,one,Evening,Bangalore,6.42,22
261874,Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,11.5,12
255033,Air_India,AI-501,Bangalore,Afternoon,one,Night,Kolkata,9.0,35
245034,Air_India,AI-808,Bangalore,Night,zero,Night,Delhi,2.92,5
244947,Vistara,UK-850,Bangalore,Evening,one,Night,Delhi,24.75,3
265906,Air_India,AI-768,Kolkata,Afternoon,one,Morning,Mumbai,17.58,29
291883,Vistara,UK-828,Chennai,Early_Morning,zero,Morning,Mumbai,2.0,26
208453,Air_India,AI-465,Delhi,Evening,one,Night,Mumbai,6.25,18
209881,Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,25.92,31
278560,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,13.25,22
221245,Air_India,AI-807,Delhi,Evening,one,Early_Morning,Hyderabad,14.5,39
245045,Vistara,UK-802,Bangalore,Evening,zero,Night,Delhi,2.75,5
283628,Air_India,AI-698,Hyderabad,Night,one,Afternoon,Kolkata,13.92,16
239159,Air_India,AI-687,Mumbai,Afternoon,one,Morning,Hyderabad,18.5,18
246799,Vistara,UK-846,Bangalore,Morning,one,Night,Delhi,13.42,26
209890,Vistara,UK-899,Delhi,Afternoon,one,Morning,Mumbai,19.25,31
282043,Air_India,AI-616,Hyderabad,Morning,one,Morning,Bangalore,26.75,33
238295,Vistara,UK-950,Mumbai,Night,one,Evening,Hyderabad,19.08,6
212502,Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,2.75,9
230092,Vistara,UK-996,Mumbai,Evening,one,Evening,Bangalore,22.5,2
221576,Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,6.58,45
290747,Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,7.08,8
215211,Vistara,UK-953,Delhi,Night,one,Early_Morning,Bangalore,11.17,41
261129,Vistara,UK-858,Bangalore,Early_Morning,one,Morning,Chennai,5.17,47
294876,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Bangalore,9.0,29
237104,Air_India,AI-639,Mumbai,Morning,one,Evening,Kolkata,8.08,39
230273,Air_India,AI-888,Mumbai,Evening,one,Night,Bangalore,25.08,5
266182,Air_India,AI-768,Kolkata,Afternoon,one,Night,Mumbai,6.67,33
284726,Air_India,AI-840,Hyderabad,Night,one,Morning,Kolkata,12.17,37
279231,Air_India,AI-508,Hyderabad,Afternoon,one,Night,Mumbai,8.0,33
267714,Vistara,UK-738,Kolkata,Evening,one,Night,Bangalore,25.67,8
238050,Vistara,UK-928,Mumbai,Early_Morning,one,Night,Hyderabad,15.92,2
267193,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,8.5,47
283164,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Kolkata,27.92,6
235565,Vistara,UK-960,Mumbai,Morning,one,Night,Kolkata,10.83,19
294737,Vistara,UK-824,Chennai,Night,one,Evening,Bangalore,21.25,27
212170,Vistara,UK-809,Delhi,Evening,zero,Night,Bangalore,2.83,5
270820,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Hyderabad,5.42,14
240490,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Hyderabad,11.33,36
253659,Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,8.33,15
240889,Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,9.5,41
243260,Vistara,UK-970,Mumbai,Morning,one,Night,Chennai,11.5,26
236063,Vistara,UK-970,Mumbai,Morning,one,Evening,Kolkata,10.83,25
227453,Vistara,UK-910,Mumbai,Evening,zero,Evening,Delhi,2.17,26
273955,Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,15.25,32
285150,Vistara,UK-830,Hyderabad,Morning,one,Morning,Kolkata,22.25,45
245286,Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,7.83,8
237576,Vistara,UK-950,Mumbai,Night,one,Morning,Kolkata,10.42,44
233180,Air_India,AI-806,Mumbai,Early_Morning,one,Late_Night,Bangalore,16.17,38
264874,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,8.5,14
246546,Vistara,UK-854,Bangalore,Evening,one,Night,Delhi,4.58,23
296411,Vistara,UK-826,Chennai,Afternoon,one,Evening,Kolkata,7.42,13
272765,Vistara,UK-774,Kolkata,Night,one,Morning,Chennai,15.25,6
209158,Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,7.92,24
292984,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,22.0,42
293228,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,20.58,46
246269,Air_India,AI-640,Bangalore,Early_Morning,one,Night,Delhi,13.67,20
281593,Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,15.0,25
240335,Air_India,AI-660,Mumbai,Evening,one,Night,Hyderabad,5.58,34
253077,Vistara,UK-802,Bangalore,Evening,one,Morning,Kolkata,14.75,6
245904,Vistara,UK-850,Bangalore,Evening,one,Morning,Delhi,15.08,15
214951,Air_India,AI-865,Delhi,Morning,one,Evening,Bangalore,7.83,38
222732,Vistara,UK-941,Delhi,Evening,one,Night,Chennai,6.33,15
279705,Air_India,AI-541,Hyderabad,Evening,one,Night,Mumbai,5.92,40
222417,Vistara,UK-945,Delhi,Morning,one,Evening,Chennai,8.25,10
210069,Air_India,AI-764,Delhi,Evening,one,Night,Mumbai,27.17,32
218660,Air_India,AI-537,Delhi,Evening,one,Afternoon,Kolkata,21.67,43
220962,Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,19.5,34
213602,Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,8.5,22
295402,Vistara,UK-826,Chennai,Afternoon,one,Evening,Bangalore,6.75,40
298082,Vistara,UK-836,Chennai,Morning,one,Evening,Hyderabad,9.17,2
251216,Air_India,AI-808,Bangalore,Night,one,Morning,Mumbai,13.17,31
275267,Air_India,AI-559,Hyderabad,Early_Morning,zero,Morning,Delhi,2.5,12
240577,Air_India,AI-687,Mumbai,Afternoon,one,Morning,Hyderabad,18.5,37
266652,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,14.08,39
228762,Vistara,UK-877,Mumbai,Morning,one,Night,Delhi,12.08,38
282239,Air_India,AI-541,Hyderabad,Evening,one,Morning,Bangalore,16.67,36
289131,Vistara,UK-826,Chennai,Afternoon,one,Late_Night,Delhi,11.67,28
266757,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,14.58,41
257294,Vistara,UK-812,Bangalore,Morning,one,Evening,Hyderabad,7.25,23
290901,Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,10.08,11
227484,Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,20.33,26
243829,Vistara,UK-950,Mumbai,Night,one,Evening,Chennai,18.42,34
243537,Vistara,UK-994,Mumbai,Morning,one,Evening,Chennai,5.92,30
253466,Vistara,UK-850,Bangalore,Evening,one,Evening,Kolkata,20.92,12
265472,Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,14.75,23
287155,Vistara,UK-876,Hyderabad,Night,one,Evening,Chennai,22.33,40
277059,Air_India,AI-698,Hyderabad,Night,one,Evening,Delhi,21.33,46
229847,Air_India,AI-570,Mumbai,Early_Morning,one,Afternoon,Delhi,7.67,48
250480,Vistara,UK-850,Bangalore,Evening,zero,Night,Mumbai,1.92,23
249650,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,11.5,13
207651,Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,4.42,11
244564,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Chennai,12.75,44
234629,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Kolkata,12.08,8
296991,Air_India,AI-440,Chennai,Early_Morning,one,Morning,Kolkata,26.83,25
269700,Vistara,UK-738,Kolkata,Evening,one,Night,Bangalore,25.67,40
211356,Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,13.42,44
276590,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,11.0,37
279542,Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,11.67,37
215028,Air_India,AI-839,Delhi,Night,one,Afternoon,Bangalore,16.92,39
261544,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,11.5,6
207431,Air_India,AI-403,Delhi,Afternoon,one,Evening,Mumbai,6.33,9
282655,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Bangalore,8.0,44
264741,Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,10.83,13
251313,Air_India,AI-808,Bangalore,Night,one,Morning,Mumbai,14.25,32
242905,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Chennai,15.25,21
209504,Vistara,UK-747,Delhi,Early_Morning,one,Afternoon,Mumbai,6.5,27
223372,Vistara,UK-941,Delhi,Evening,one,Night,Chennai,6.33,25
256552,Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,14.92,11
268002,Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,13.92,13
256675,Air_India,AI-505,Bangalore,Morning,one,Night,Hyderabad,10.17,13
255633,Air_India,AI-808,Bangalore,Night,one,Afternoon,Kolkata,17.5,44
266449,Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,14.75,36
216724,Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,23.08,14
239949,Vistara,UK-875,Mumbai,Evening,zero,Night,Hyderabad,1.58,29
283596,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Kolkata,15.83,15
271556,Vistara,UK-708,Kolkata,Night,one,Morning,Hyderabad,13.25,29
293441,Air_India,AI-429,Chennai,Afternoon,two_or_more,Evening,Bangalore,29.17,3
254377,Air_India,AI-503,Bangalore,Evening,one,Morning,Kolkata,15.17,25
236568,Vistara,UK-996,Mumbai,Evening,one,Evening,Kolkata,25.08,31
259537,Vistara,UK-802,Bangalore,Evening,one,Evening,Chennai,21.5,16
210561,Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,2.33,37
259339,Air_India,AI-610,Bangalore,Evening,one,Early_Morning,Chennai,12.17,12
293710,Vistara,UK-822,Chennai,Morning,one,Early_Morning,Bangalore,22.08,8
282762,Air_India,AI-543,Hyderabad,Morning,one,Night,Bangalore,14.17,45
254650,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,12.58,29
275208,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,10.92,11
299474,Vistara,UK-836,Chennai,Morning,one,Evening,Hyderabad,6.25,35
297388,Air_India,AI-430,Chennai,Morning,one,Night,Kolkata,12.42,34
212864,Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,17.33,13
298030,Vistara,UK-824,Chennai,Night,one,Morning,Kolkata,13.17,49
212402,Vistara,UK-927,Delhi,Morning,one,Night,Bangalore,13.33,7
259063,Vistara,UK-850,Bangalore,Evening,one,Morning,Chennai,15.92,4
228100,Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,13.42,32
